date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2007-11-26,22.566392,45.819946,71.632458,52.560451,23.53299,61.226194,30.626709,27.591629,26.321462,185.854875,21.579275,84.051434,18.331972,51.141133,32.534456,23.572384,42.983334,64.297394,40.31082,26.45349,13.68932,15.495404,55.19227,39.831314,48.123111,58.941768,NA,24.49682,36.305682,67.930547
2007-11-27,22.863284,47.600025,73.066225,53.327585,23.524432,61.606161,31.079769,28.015572,26.83743,191.122783,21.488256,85.584588,18.888626,51.414412,34.054231,24.049713,43.467483,65.186447,41.255768,26.525701,13.957911,15.898423,55.910936,40.641281,48.943493,60.012257,NA,24.633472,36.950689,68.485533
2007-11-28,23.570855,49.131921,74.56371,55.164065,24.003649,62.884903,32.090436,28.87229,27.561215,203.835635,22.374697,88.502526,19.70104,51.885056,35.348855,24.184091,43.85329,66.210443,41.969729,27.039205,14.356393,16.287546,56.507283,40.855684,49.331147,61.512562,NA,25.197913,38.079445,69.706507
2007-11-29,24.103167,48.686901,74.245095,55.574753,24.089224,63.250258,32.125285,28.978278,27.331897,201.022504,22.066025,88.60968,19.813875,51.923013,35.099582,24.107304,44.140752,66.3692,41.94173,26.950946,14.246315,16.398724,56.690772,41.522716,49.367205,61.180065,NA,25.239505,38.329385,70.237709
2007-11-30,23.832434,50.475539,73.711417,55.714233,23.977977,64.134417,32.167109,29.278571,27.439391,203.047237,22.604221,86.697359,19.618293,51.421999,36.683685,23.842387,44.231532,66.091373,41.549753,26.958968,14.453262,16.509902,56.576089,42.173866,49.583571,60.636706,NA,25.673236,38.619638,70.689634
2007-12-03,23.392981,50.150331,73.114015,55.838211,23.592892,64.185566,32.661987,29.181417,26.464787,203.271213,22.548819,87.23314,19.746173,51.399227,36.353998,23.880782,45.260348,65.257885,41.136775,26.41337,14.750473,16.36398,56.209107,42.443855,49.25001,60.766465,NA,25.601935,38.595448,70.443849
2007-12-04,23.517232,48.87518,71.680249,55.79947,23.070886,63.688689,32.411062,28.925284,25.977485,192.816038,22.786259,87.892557,19.791307,51.573824,35.501639,24.091946,45.411642,65.162628,40.870789,26.293019,14.486286,16.308391,56.033265,42.022988,48.979555,60.620489,NA,26.023782,38.853449,69.865079
2007-12-05,24.261422,49.576942,72.245788,56.341888,23.515874,65.252408,32.550465,29.237749,26.307129,195.539574,22.928721,89.153705,20.475841,51.778781,36.104724,24.207126,45.018271,66.48827,41.850113,27.400263,14.517108,16.662771,56.430824,43.015594,49.295085,62.323539,NA,26.451568,39.425893,71.292188
2007-12-06,24.843434,50.946233,73.106048,57.612698,23.781156,66.77228,32.93382,29.210967,26.70127,199.347157,23.340283,90.423085,21.04754,51.847104,37.158112,24.214805,45.600763,67.329691,41.920567,27.721202,14.45083,16.794795,56.713707,43.614365,50.46706,63.248051,NA,26.392156,39.724207,72.497308
2007-12-07,25.412369,48.746807,74.205272,57.496465,23.490203,66.465384,32.891997,29.27346,26.679772,195.208094,23.340283,89.730696,20.859481,51.376454,37.053579,24.245521,45.509986,68.417192,42.744886,27.705154,14.44862,16.954612,56.667836,43.239135,51.07108,63.312931,NA,26.915009,39.522643,72.544877
2007-12-10,25.400598,49.27741,73.79107,59.340695,23.669909,67.020725,33.240503,28.880645,26.808764,200.870202,23.41943,90.167561,20.897094,51.459957,38.131089,24.291592,46.826267,68.853776,42.815343,27.889694,14.550246,16.933767,56.828389,44.053462,52.170931,63.929275,NA,26.944719,39.853208,72.965081
2007-12-11,24.659022,46.69287,70.652717,57.124523,23.977977,65.683524,31.985883,28.353921,26.536448,189.16971,22.477587,88.189297,20.257693,51.277772,36.941001,24.176412,47.75674,67.194747,42.554661,27.360143,14.183507,16.558542,56.45376,42.121431,51.449716,61.974818,NA,26.421866,39.530704,71.577611
2007-12-12,24.962454,46.282083,69.234884,57.20201,24.645458,67.064566,31.958002,28.818152,26.694105,190.450857,22.548819,89.409228,20.520976,51.391634,37.109867,24.48356,46.64471,68.790277,42.075568,27.657015,14.238739,16.544644,57.088331,43.414775,51.810325,62.266771,NA,26.701112,39.06097,72.877868
2007-12-13,25.089319,46.076688,70.533241,57.511966,24.867951,68.014491,32.215898,29.246675,26.930591,186.777653,21.876074,89.170188,20.430707,51.520687,36.79626,24.606418,46.531236,68.996659,42.124886,28.258778,14.351412,16.426518,56.881907,43.430743,51.413655,62.939882,NA,26.748649,39.141961,73.512143
2007-12-14,24.900983,44.750187,70.429688,56.86881,24.517096,67.239934,31.17735,29.469864,26.450454,188.739681,21.076694,87.183679,19.776263,51.308132,36.345958,24.498918,46.266468,68.210804,41.969885,28.33099,14.210019,16.051293,56.499636,42.065546,51.1432,62.193786,NA,26.362447,38.575038,72.291168
2007-12-17,24.117554,44.656047,69.617224,55.140819,23.918076,65.749291,30.417605,29.452012,26.142307,186.912046,20.530585,86.161579,19.347488,51.277772,35.8072,23.984444,45.207392,68.091733,41.913523,27.592826,13.929442,15.960961,55.995036,41.993694,51.016987,60.855673,NA,25.607879,38.737016,71.268404
2007-12-18,23.931833,44.313723,69.434018,55.055582,24.089224,66.633449,30.096982,29.478793,26.371625,180.533215,20.95006,87.628789,19.490413,51.399227,35.30061,23.888461,45.260348,68.147299,42.08966,27.87365,14.084091,16.238906,55.689218,42.041596,51.566915,61.56933,NA,26.029728,39.069071,72.481448
2007-12-19,23.950144,44.424979,68.995927,54.89285,24.123454,66.421543,29.678774,28.800297,26.206803,182.907363,20.768024,88.31294,19.70104,51.103175,35.364938,24.130339,44.518993,67.417009,41.80784,27.913767,14.095137,16.16942,55.796259,42.233204,51.711158,61.472017,NA,25.934661,38.939488,72.489378
2007-12-20,24.485072,43.671867,69.449952,55.412028,24.200471,67.26186,30.800961,28.862793,26.394717,181.572464,20.791768,89.714207,19.866531,51.110768,34.842266,23.911496,44.473606,67.067737,41.244202,28.499482,14.583386,16.134676,55.956812,41.650399,52.387297,61.958602,NA,26.035664,38.753211,73.044364
2007-12-21,25.361362,44.459212,70.947437,56.357389,24.47431,68.715972,31.609496,29.407371,26.84282,187.781073,21.100439,91.535862,20.28026,51.642141,35.469474,24.214805,45.411642,68.306061,41.673977,28.932752,14.640826,16.148574,56.637254,42.879873,53.180635,63.118298,NA,26.332737,39.044772,74.075059
2007-12-24,26.00092,45.563205,71.704144,56.334137,24.576998,69.037486,31.525854,29.675201,27.124691,192.009731,21.377452,92.030427,20.543542,51.520687,36.048437,24.268556,45.62346,68.472757,42.08966,29.349975,14.775591,16.211111,56.530219,43.973627,53.081468,63.402139,NA,26.61199,39.474015,74.257414
2007-12-26,26.020539,45.27223,71.688216,57.101277,24.286045,69.300537,31.414332,29.300241,27.139146,194.133015,21.361622,91.956239,20.648856,51.285359,36.136887,24.191768,45.298172,68.321935,41.864202,29.374044,14.598851,16.12078,56.606672,43.342923,53.144574,63.110187,NA,26.796179,39.182455,75.169176
2007-12-27,25.97084,43.731773,70.796094,56.357389,23.781156,68.504065,30.947337,28.952067,26.878957,189.886434,21.1875,90.340658,20.18247,51.110768,35.091539,23.919175,44.776197,67.790093,41.265338,28.860541,14.360249,15.926218,56.491989,43.18325,52.612677,62.315427,NA,26.368393,38.688422,74.265338
2007-12-28,26.135633,43.509265,70.294278,56.690589,23.584334,69.315154,30.877633,28.943138,26.98737,189.87748,21.116269,90.744552,20.129813,51.14872,34.785975,23.907657,45.010708,67.544013,41.363974,28.980891,14.207809,15.912321,56.767225,43.223167,52.540554,62.339762,NA,26.510987,38.939488,75.319817
2007-12-31,25.906752,44.519118,69.665014,56.225654,23.165019,68.197168,30.731262,28.818152,26.792228,192.663736,21.322049,89.104244,20.05459,50.632526,35.099582,23.562115,44.564383,66.932793,40.941247,28.563669,14.192344,15.794194,56.132654,42.951725,52.468434,62.072138,NA,25.958427,38.494047,74.281199
2008-01-02,25.482995,43.832097,68.995927,54.730125,22.711475,68.292159,30.487309,28.425341,26.568175,185.989268,20.665134,86.293466,19.069162,50.032835,34.207285,23.454613,43.951631,65.654783,40.41988,28.258778,13.980255,15.919269,55.284012,41.802089,51.089107,60.993538,NA,25.673236,37.983819,74.138487
2008-01-03,25.494766,43.291065,69.282681,54.536404,22.891181,69.132476,30.724293,28.362849,26.597086,183.51657,20.435609,86.466563,18.557642,50.048015,33.972047,23.700332,43.82303,65.646843,40.384654,28.379129,13.854326,16.106882,55.284012,42.360941,51.323504,61.861282,NA,25.792067,37.562676,74.392196
2008-01-04,23.54862,42.200415,68.358696,53.102868,22.352062,68.21178,30.236384,27.791484,26.047799,179.117688,19.754949,83.359039,17.053171,49.979692,33.201429,23.746403,43.157325,64.90068,40.053516,27.584804,13.640028,15.863681,55.062294,41.02768,50.485091,60.83945,NA,25.310801,37.028149,73.004725
2008-01-07,23.233417,42.389347,66.008918,53.257849,22.360618,67.320313,30.16668,27.818267,26.148983,174.459,20.079451,82.468825,17.21114,50.753986,33.534011,24.30695,43.898678,64.384712,40.807381,27.769344,13.721771,16.141625,55.421629,41.546614,51.278429,60.55561,NA,25.756412,37.708456,72.322882
2008-01-08,22.397674,41.178469,63.651173,52.033529,21.761598,66.458075,29.797265,27.26476,25.585242,169.773436,19.580827,80.441101,16.744755,50.814716,32.203683,24.406773,43.180021000000004,63.670295,42.033295,26.838618,13.659911,16.308391,55.566894,40.277223,50.674409,58.22,NA,25.198321,37.230621,71.395261
2008-01-09,23.463607,42.14889,63.961822,52.095521,22.454751,67.641827,31.2122,26.925511,25.874339,171.789216,19.572912,81.03458,17.11335,51.467549,32.65794,25.059462,43.475049,63.654422,42.625114,27.632943,13.690841,16.621079,55.459859,40.820108,50.656378,58.357864,NA,25.486369,37.983819,72.592445
2008-01-10,23.283119,42.011482,65.602683,52.235001,22.454751,67.152253,31.560706,27.380817,25.961068,176.412074,20.008219,82.361665,16.955382,51.551052,33.525901,25.170803,44.004585,63.670295,42.603979,27.544687,13.816769,16.732257,55.413988,41.171384,50.566228,58.706584,NA,26.074472,39.198653,72.671734
2008-01-11,22.586011,37.78629,64.137054,51.15016,22.138126,66.253477,31.128558,27.068352,25.419007,178.051576,19.557083,80.507044,16.541651,51.528274,33.144647,24.48356,41.092128,61.582617,42.660341,27.207698,13.410264,16.690566,53.65554,41.083564,50.403954,58.130792,NA,25.504376,38.647928,71.593471
2008-01-14,23.382519,38.215679,65.053072,52.126511,22.497539,66.428851,32.076496,27.095135,25.628605,180.65864,20.095279,84.842738,17.361588,51.581411,33.550235,24.687047,41.576277,62.312907,42.117839,27.592826,13.416891,16.655822,53.73964,40.756237,49.962208,58.544392,NA,25.798427,38.607431,72.013675
2008-01-15,22.10863,36.729992,62.018272,50.67748,22.121011,64.499772,31.449184,26.648758,24.95645,173.168899,20.079451,83.936036,17.068217,51.437184,31.773758,24.422131,40.668497,61.265098,40.990565,27.27991,12.60609,16.391775,53.288557,39.662486,49.538496,57.87128,NA,25.306341,38.056709,70.57863
2008-01-16,20.87921,37.992398,63.619311,49.801856,21.521988,63.02374,30.877633,26.630902,24.978134,176.940652,20.847171,83.771177,14.954435,51.854691,33.607017,24.053553,39.647247,61.360355,41.110337,26.6621,12.740855,16.259751,52.896671,40.037716,49.835996,57.611767,NA,25.396355,38.461653,68.60446
2008-01-17,21.042697,36.644112,63.340519,48.679739,20.820278,60.466255,29.832117,25.684582,24.002424,171.099367,20.775939,83.334311,14.540706,51.490322,32.479483,23.819352,39.321959,59.502872000000004,38.658512,26.565818,12.367488,15.954012,52.305005,37.866178,49.006599,55.219383,NA,24.550211,38.453553,66.527223
2008-01-18,21.104167,37.451366,62.448402,48.944684,20.794605,60.985058,29.762415,25.452465,24.797447,167.721826,20.799683,85.230149,14.292468,50.321294,32.114453,23.320236,39.639683,59.463186,37.566464,26.485581,12.48237,15.634376,51.598078,36.876211,49.042661,55.18695,NA,23.458026,38.534544,67.454844
2008-01-22,20.356052,37.219495,61.811171,49.731725,20.092894,59.37019,29.650893,25.104291,24.609532,170.839562,22.319295,83.433227,13.999097,49.547,33.144647,22.571562,39.677507,59.661634,36.178505,25.643114,12.656903,15.446764,50.045906,36.860244,46.175829,54.530054,NA,22.701896,39.846564,65.369671
2008-01-23,18.188874,39.684191,60.990741,50.713581,20.563555,59.51633,31.616467,25.461393,24.999816,178.633907,23.704357,87.455692,15.029658,48.734755,37.086962,22.602276,40.101135,60.407797,35.445778,25.619045,12.707716,15.884527,50.898831,37.059833,45.391504,57.563111,NA,22.845919,40.624057,66.162511
2008-01-24,17.735035,40.457094,61.827106,50.846053,21.487759,61.138507,31.6792,26.095248,25.043181,178.463683,23.395685,88.12336,15.563746,48.210971,36.470467,22.990052,40.850054,60.114097,34.917367,26.678147,12.683414,16.01655,50.829678,37.051851,44.9137,58.844449,NA,22.941938,39.611695,68.184256
2008-01-25,17.003922,39.022931,61.357146,51.375943,20.709032,59.786694,31.170379,25.604233,24.573395,171.75054,22.580478,86.153334,15.044703,47.413908,35.399715,22.425666,40.925701,59.939461,33.670318,26.429417,12.371907,15.710812,50.184219,36.269459,45.075974,58.998536,NA,22.659888,38.947586,66.551007
2008-01-28,17.003922,40.706141,61.811171,53.152631,20.623457,60.546633,31.25402,26.220235,25.093774,176.130242,23.06327,86.532507,15.262852,47.876964,36.965285,22.809602,38.63356,61.471486,34.698957,26.252902,12.656903,15.974858,50.168853,38.321242,46.879013,59.793296,NA,22.869923,39.449717,67.494483
2008-01-29,17.204031,41.04965,64.487532,53.760445,20.589226,60.356647,31.470096,25.711363,25.122681,175.950749,23.514404,87.455692,15.420821,47.801055,38.490296,22.479417,38.391486,61.931882,33.825317,26.156618,12.670158,16.106882,49.700129,38.02585,45.779158,59.347257,NA,23.229985,39.692683,67.454844
2008-01-30,17.287734,40.654613,66.008918,53.331861,20.845951,60.816998,31.05886,26.255945,25.252776,178.194446,23.253221,87.08477,15.563746,47.201358,38.409177,22.179948,38.58817,62.090645,32.514861,25.83568,13.123059,16.051293,50.01517,38.185523,45.220217,58.998536,NA,22.947934,39.814167,67.61341
2008-01-31,17.703645,42.191828,66.255842,55.318945,20.965754,60.83161,31.491005,26.63983,25.556331,179.091925,24.250467,88.288212,15.872162,47.930102,38.449738,22.652188,40.532333,63.225772,32.479632,26.156618,13.549448,16.231957,50.268743,38.401077,45.83325,59.420241,NA,23.301995,41.093794,67.946401
2008-02-01,17.493075,42.595453,65.921299,55.918971,21.342283,60.276269,32.027703,27.371889,26.134528,186.478173,24.100089,89.912037,16.37616,48.097106,39.139236,22.752011,41.016481,64.46409,32.395087,24.431567,13.810141,16.391775,50.752839,39.622569,45.166124,60.109576,NA,23.253989,41.450145,68.144611
2008-02-04,17.218416,40.929422,66.032813,55.287774,20.383847,59.932834,31.811631,27.58615,25.563557,180.213774,23.229478,88.964119,15.947386,48.180609,37.49255,22.510132,40.759277,63.956062,33.444863,24.222955,13.419101,16.419569,50.829678,38.975897,44.985823,60.052808,NA,23.169973,40.551167,67.740267
2008-02-05,16.918909,39.246215,65.069006,52.614947,19.904631,58.266816,31.093709,26.845163,24.725171,170.395352,22.153086,86.565472,15.226909,47.725142,35.602509,22.037892,40.729017,62.781243,32.373951,23.324322,13.211429,15.954012,49.976753,37.706505,44.535064,58.674145,NA,22.10179,40.138125,65.100108
2008-02-06,15.9563,39.392206,63.964379,52.973407,19.750596,56.637336,31.184322,28.121804,24.717945,167.981131,21.883988,85.713219,15.075547,47.861782,35.464611,22.156911,40.645803,62.852688,32.204859,22.88303,13.262242,15.918778,50.184219,37.802308,44.517033,58.284879,NA,22.023779,39.546906,64.568906
2008-02-07,15.856899,39.8903,63.836303,53.238349,20.007319,57.536106,31.491005,28.31821,24.739626,170.933845,22.477587,84.678934,15.173931,47.679597,36.592145,22.441024,41.198035,62.805062,32.197814,22.562091,13.423519,15.975153,50.537682,37.722473,44.201499,57.960488,NA,22.173805,40.364893,65.205916
2008-02-08,16.411447,38.627893,63.500113,52.996784,20.14424,57.916079,31.672228,28.675312,24.457755,167.891392,22.137257,85.448442,15.340429,47.087491,35.545727,22.748172,42.090685,62.360532,31.373492,22.915124,13.397008,15.71442,49.961382,37.171606,43.453239,57.863168,NA,21.855752,39.49021,65.062589
2008-02-11,16.93068,38.327322,64.940929,54.095523,20.127125,58.771008,32.013763,28.505689,24.580621,166.814406,22.707112,86.995734,15.650719,46.973626,35.164473,22.844156,42.347889,62.932066,31.923041,22.634301,13.401426,15.643953,50.714417,36.652671,43.47127,58.041584,NA,22.077788,40.170518,66.264947
2008-02-12,16.330357,38.713773,66.886036,54.547489,20.050107,59.2752,32.843207,28.594964,24.84081,162.129565,22.461757,88.145858,15.817216,47.801055,35.132029,23.005408,42.642917,62.789182,32.782587,22.738607,13.558284,15.9822,51.605764,38.105685,43.516346,59.055305,NA,22.539867,40.696947,67.188608
2008-02-13,16.92414,40.233809,68.422914,55.833253,20.589226,60.438036,32.808047,29.26453,25.281687,161.707748,22.430099,89.709695,16.051825,48.135061,35.772855,22.801923,42.847167,64.599034,33.515317,23.236063,13.818978,16.024481,51.482817,38.321242,42.344371,59.88615,NA,23.19998,41.029002,68.072459
2008-02-14,16.670408,39.237626,68.214794,54.890361,20.135682,60.967932,32.498672,28.853864,24.855266,158.458879,21.773184,87.814885,15.484221,47.664415,34.564205,22.479417,42.045298,63.7338,33.043272,22.866983,13.763746,15.820123,51.198507,37.754408,42.019823,59.177491,NA,22.815912,40.470179,68.120239
2008-02-15,16.300275,38.739535,68.182775,54.508524,19.93886,61.527272,31.985388,29.005634,24.84081,160.119221,21.781099,87.839713,15.219341,47.747917,35.083357,22.560043,41.833481,63.463907,33.487134,22.802795,13.761537,15.735561,50.944939,38.217455,43.038541,58.265186,NA,22.701896,40.040936,67.976912
2008-02-19,15.979842,38.258618,68.334864,54.85919,19.579447,62.43252,32.498672,28.737804,24.775763,155.981842,21.61489,86.879894,15.25718,48.324838,34.742665,22.306646,42.113378,63.384529,33.163043,22.690029,13.503053,15.763749,50.952619,38.217455,43.345058,58.607298,NA,21.207639,40.219112,69.282781
2008-02-20,16.194336,38.902702,67.238238,55.521552,19.853286,63.543834,32.667421,29.085982,24.833584,159.078142,21.939391,89.238062,15.423677,47.998422,35.002241,22.356558,42.514316,63.855821,33.127817,22.730302,13.520727,15.834216,50.845043,38.44898,43.363085,58.688758,NA,21.147625,40.251509,70.150704
2008-02-21,15.896137,38.37026,65.645334,55.163097,19.844729,62.395719,32.034606,28.809226,24.571024,157.211384,21.678207,88.47683,15.363133,47.808644,34.937345,22.264414,41.780527,63.072997,32.50077,22.633647,13.326311,15.784888,50.68368,37.570786,43.09263,57.74387,NA,21.21964,40.324399,69.211115
2008-02-22,15.624094,38.696597,66.469802,55.467004,20.195584,62.866741,32.315855,29.077052,24.468919,159.490988,21.978965,89.420097,14.999867,48.278592,35.634957,22.368075,42.128508,63.640142,32.458496,22.29535,13.385962,15.855357,50.87578,38.241408,42.695963,58.835378,NA,21.723729,40.470179,69.41018
2008-02-25,15.660716,38.825412,67.766541,56.300801,20.366732,64.162054,32.969768,29.362734,24.950275,159.176865,22.810002,91.083228,15.090684,48.790567,35.716073,22.563883,42.400843,64.702543,32.965771,22.424225,13.606888,16.052668,51.236929,39.143551,43.254904,59.796555,NA,21.915759,40.76174,70.970853
2008-02-26,15.58355,39.340681,67.694497,57.119016,20.597784,64.853869,33.258051,29.362734,24.753356,154.99461,22.817917,94.641163,15.658287,48.69123,35.464611,22.851835,42.703437,64.934195,32.683951,22.859177,13.832234,16.087902,52.005329,39.941911,44.111348,59.698806,NA,22.089789,41.628321,71.576014
2008-02-27,16.081857,39.563963,67.198213,57.835925,21.35084,64.927465,33.476023,29.550212,24.811704,162.264195,22.881234,96.362214,15.718832,48.171612,36.024321,23.05532,41.856177,64.287172,32.01463,22.762521,13.781421,16.031528,51.64418,39.319190999999996,44.327711,59.405565,NA,21.837745,41.652617,71.177883
2008-02-28,16.990843,38.146975,67.878604,57.968396,21.102673,65.51624,33.215866,29.050271,24.687717,158.584526,21.931476,95.352751,15.506926,47.919444,34.426303,22.828798,41.601024,63.74399,31.845541,22.496717,13.706306,15.89059,51.459766,38.401077,43.281949,58.786501,NA,22.311825,41.061398,71.169919
2008-02-29,16.351284,36.326364,66.269688,56.363143,20.871622,63.779351,32.639295,28.934212,24.169895,152.239357,21.013377,94.210903,15.113387,47.346336,32.974301,22.444863,41.212587,62.625673,31.211447,21.908726,13.2998,15.700327,50.852729,37.051851,41.902625,57.434341,NA,21.795737,40.16242,69.282781
2008-03-03,15.920986,36.137435,64.572721,57.041086,20.88018,64.176771,32.822112,28.934212,24.359522,148.155825,21.440769,94.517054,15.14366,47.552655,32.301023,22.659867,40.489024,62.697562,31.042357,21.739577,13.275498,15.679186,50.983356,37.123704,41.785426,56.530184,NA,21.777738,40.405386,69.872014
2008-03-04,16.298967,36.626939,63.732246,55.903382,20.786049,63.830868,32.646328,28.452125,24.44704,146.82756,21.266647,95.741643,15.136092,47.865954,31.789982,22.794244,40.846998,62.633663,30.830991,22.222858,13.350613,15.672139,50.752839,37.227491,42.155049,56.122906,NA,21.417675,40.389188,69.027978
2008-03-05,16.281966,36.26625,64.604739,55.9891,20.768933,65.346969,33.258051,28.246789,24.556438,148.057102,21.179586,95.476866,15.287453,48.240385,31.424955,22.913264,41.083106,63.049034,30.738599,22.649756,13.434566,15.538249,51.252294,37.91408,42.569751,56.798989,NA,21.573701,40.130024,69.426109
2008-03-06,15.816355,35.458999,63.644196,55.131927,20.486538,64.618358,32.674453,27.898615,23.965684,142.385028,20.388121,93.102147,15.037708,47.858314,30.313642,22.690581,40.397627,62.266211,30.12738,22.206748,13.2128,15.214096,51.106302,37.351794,41.298608,56.065887,NA,21.171629,40.478277,67.292126
2008-03-07,15.988996,35.665104,61.314868,54.422806,20.632014,62.748988,31.640852,27.461165,23.506208,143.65946,20.483096,94.277099,15.189068,47.002471,30.467767,22.594597,39.811161,61.115947,29.67252,22.448389,12.915634,15.044972,50.560739,37.456219,40.757695,54.974379,NA,21.051608,40.413487,65.683672
2008-03-10,15.654176,34.385524,59.537857,53.55005,20.529324,62.358924,31.08538,27.193337,23.119665,139.629775,19.786608,94.335019,15.226909,46.864928,29.591696,22.52165,40.976476,60.293188,29.324267,22.593372,12.633991,14.904035,50.530002,37.159009,40.631483,53.948043,NA,20.625539,39.563101,65.659786
2008-03-11,16.656023,37.640299,58.753414,56.581332,21.521988,64.883309,32.744766,27.84505,24.359522,146.351897,20.924688,96.387035,16.044258,47.713124,31.506071,22.832638,41.319216,62.266211,30.07763,23.584099,12.844668,15.305704,51.221564,38.982419,34.474106,55.691192,NA,21.129621,40.696947,69.020013
2008-03-12,16.483381,36.704229,57.992978,58.638551,21.513431,63.830868,32.751799,28.041456,24.767943,146.298037,20.868781,96.866945,15.983713,47.797181,31.319501,22.871277,40.900312,62.641646,30.170024,23.060544,13.252717,14.995645,51.513554,36.950161,33.067735,55.552713,NA,20.751559,40.923169,68.454668
2008-03-13,16.733189,36.669877,59.377768,58.965834,21.35084,64.059018,33.265083,27.970036,24.979448,148.478918,21.148309,95.907132,16.104802,47.99586,30.913913,22.770813,41.806668,63.168855,29.80045,23.05249,13.534359,14.946316,51.759441,37.616872,34.510164,55.805229,NA,20.805567,41.175427,69.314633
2008-03-14,16.559238,35.218538,61.018704,58.280097,20.81172,62.807862,33.033049,27.479021,24.665838,140.778547,20.565293,95.344481,15.635583,47.873597,29.640368,22.229846,41.722887,61.930717,29.11816,22.52088,13.29707,14.544647,51.283031,36.082634,33.527508,55.153582,NA,20.295484,40.540708,68.406894
2008-03-17,16.574933,35.819684,60.426362,58.022943,20.786049,61.961498,32.224452,27.193337,25.037796,135.537273,20.525361,95.609258,15.779376,48.935756,32.698501,22.291671,41.342065,62.713541,29.743591,22.794739,13.141834,14.495319,51.521239,36.926065,30.507419,55.031398,NA,20.769565,40.646496,68.31134
2008-03-18,17.37144,37.537243,61.258836,59.900938,21.889959,63.381925,33.377584,28.31821,26.357876,157.588323,21.715353,97.975701,16.4605,49.906216,34.645321,22.956287,41.776202,64.662601,30.695955,23.696864,13.676289,14.798333,52.666154,38.355874,31.607274,56.880443,NA,21.177632,41.484651,70.445323
2008-03-19,16.959454,36.068731,58.793433,57.454094,20.940081,60.26876,31.971325,27.889687,25.956747,149.421273,21.435824,96.759382,15.961009,49.577634,34.450641,23.168809,40.869846,63.480385,30.553813,23.05249,13.711773,14.523507,52.105219,37.2795,32.049017,56.008868,13.299444,21.081615,41.321902,67.228423
2008-03-20,17.430296,39.486672,59.874052,57.524223,21.196806,61.240243,31.957263,28.478906,27.342469,161.214146,22.41018,97.909505,16.4605,49.959706,37.289756,23.586126,41.448695,62.29018,30.816778,23.503552,14.918177,14.509413,53.303928,38.388005,31.841668,56.212507,15.147242,21.675716,43.315574,67.682292
2008-03-24,18.249037,40.714727,61.066729,59.246365,21.941303,61.829023,32.808047,28.603893,27.27683,160.541037,23.368563,98.513524,16.748085,49.585277,37.760237,23.640223,42.476916,62.817382,31.449318,23.495497,15.319574,14.523507,53.764967,38.307677,32.19326,57.295862,14.059748,22.185808,43.641073,68.438739
2008-03-25,18.438681,40.800604,60.754552,59.721708,22.035436,62.219088,33.258051,28.639604,27.182016,161.214146,22.969237,97.611631,16.854038,49.325471,37.362762,23.729096,42.804424,63.088977,31.747819,23.471332,15.16212,14.643303,53.434554,38.363905,31.805606,57.149248,14.888315,22.143798,43.1691,67.841542
2008-03-26,18.972301,38.95423,61.074735,60.282769,21.205364,62.528195,32.927581000000004,28.353921,27.079911,157.4896,22.490045,96.73456,16.543749,49.440088,35.780969,23.628631,42.347435,62.833362,31.769142,23.004161,14.696411,14.579882,53.511393,38.195221,30.741813,56.70124,15.055441,21.687717,43.04704,68.685585
2008-03-27,18.343206,38.499078,59.409787,60.025615,20.691916,62.116052,32.625236,28.014673,26.861113,150.902108,22.194545,95.58443,15.961009,49.378961,34.766999,23.690456,42.23319,62.194322,31.825998,22.593372,14.6321,14.488272,53.334664,38.122927,30.651662,56.538331,14.808283,21.579699,42.615754,68.637805
2008-03-28,18.704184,37.056329,58.809445,60.072368,20.606341,62.189648,32.653358,27.675426,26.700661,147.590409,21.867096,94.798376,15.733968,49.042736,34.645321,23.547485000000002,42.256039,62.266211,31.634104,22.480607,14.605488,14.445992,53.357715,38.090795,31.012271,55.837812,14.772975,21.513687,42.412318,67.857471
2008-03-31,18.76827,37.545833,59.529856,61.007471,20.614899,62.822585,32.87836,28.014673,26.99239,148.434041,22.338301,95.270009,16.029121,49.569997,34.840005,23.520437,42.476916,63.224771,26.971788,22.859177,15.080066,14.749006,53.841805,38.436199,31.003248,56.05774,14.67882,21.873751,42.868016,67.347864
2008-04-01,19.556931,40.439918,60.738539,62.324405,21.376512,63.838224,33.574461,28.487834,28.028035,158.728126,23.552252,96.387035,16.626996,50.33414,38.125266,23.740687,43.345191,64.958158,27.234754,23.761301,15.428238,15.066112,54.663993,40.605014,32.708606,58.028964,14.502278,22.783371,44.007258,69.29074
2008-04-02,19.290119,40.062056,61.514982,61.178907,21.359396,64.404926,34.340872,28.175369,27.729011,158.737095,23.288697,94.996957,16.53618,49.906216,37.814508,23.362011,43.15478,64.630655,26.367676,23.487442,15.073414,15.157721,54.156852,40.115022,32.446937,57.980092,14.669404,22.885862,44.316478,70.485133
2008-04-03,19.828972,40.087819,60.946659,60.056785,20.734703,64.559479,34.509624,28.148587,27.597732,158.431956,23.336616,95.998143,16.596725,49.875649,37.847217,23.400653,42.83489,64.039541,27.263183,23.358567,15.279656,15.037925,54.149167,39.673227,32.618377,57.63798,15.417939,22.952175,44.698939,70.254222
